id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
6547248,Stay at Bukit Timah natural reserve,5556667,David,Central Region,Bukit Timah,1.34507,103.76804,Private room,77,92,2,2018-01-22,0.02,1,365,0,
6603464,"Amazing Suite-room, mins to MRT (3)",28809566,Property,North Region,Sembawang,1.44167,103.82376,Private room,137,92,9,2019-08-31,0.11,5,364,0,
6607671,Central Entired Condo Apartment -min walk to 3 MRT,21149720,Mike,Central Region,Kallang,1.31099,103.85849,Entire home/apt,249,92,1,2016-08-20,0.01,16,365,0,
6620261,Cozy Hotel Style Studio(with Pool),34649530,Prim,Central Region,Novena,1.32419,103.85252,Entire home/apt,100,92,3,2019-07-10,0.05,5,43,0,
6620271,Common Room Beside Paya Lebar MRT,29270160,Anthony,Central Region,Geylang,1.31697,103.89104,Private room,71,92,0,,,2,365,0,
6630341,Affordable stay near Serangoon!,34707865,Stteven,North-East Region,Serangoon,1.34611,103.87071,Private room,90,92,99,2021-12-18,1.19,3,358,1,
6638508,Lovely Room With a View,11324694,Rainer,Central Region,Kallang,1.3124,103.85758,Private room,76,92,15,2021-08-09,0.18,2,247,1,
6663672,新加坡传统祖屋 客厅大 通风好,31721965,Feng,Central Region,Downtown Core,1.27914,103.85002,Private room,95,92,0,,,1,0,0,
6716844,4-person Bunk/Loft Bed Private Room,8773916,Superb Hostel,Central Region,Rochor,1.30205,103.85804,Private room,120,92,2,2018-01-01,0.03,7,0,0,
6718219,Explore Serangoon!,34707865,Stteven,North-East Region,Serangoon,1.34385,103.86892,Private room,100,92,59,2022-01-08,0.70,3,156,2,
6718514,Affordable Room Stay in Serangoon,34707865,Stteven,North-East Region,Serangoon,1.34603,103.87037,Private room,90,96,75,2020-01-27,0.88,3,325,0,
6750089,Private room next to Paya Lebar MRT,29270160,Anthony,Central Region,Geylang,1.31665,103.89108,Private room,75,92,0,,,2,180,0,
6824319,new lux  3 BR condo   amazing pool,35746057,Hedy,West Region,Choa Chu Kang,1.37946,103.75945,Entire home/apt,233,92,9,2020-02-23,0.11,1,365,0,
6831622,Cozy 1BR condo 20min to downtown!,437092,Aloysius,Central Region,Queenstown,1.30613,103.78094,Entire home/apt,150,92,23,2019-10-17,0.27,1,234,0,
6837947,Flat for Rent,35833085,Benedict,North-East Region,Hougang,1.38084,103.88983,Entire home/apt,2300,365,0,,,1,365,0,
6891630,Lavender HeritageC Queenbed Rm* windows: 5mwalkMRT,2413412,Kaurus,Central Region,Kallang,1.31011,103.86325,Private room,59,92,4,2019-07-01,0.06,100,356,0,
7105265,shower wash basin in YOUR solo room 1970s unit,8948251,Joey,Central Region,Geylang,1.3149,103.88133,Private room,37,92,0,,,74,356,0,
7117201,New Studio Apartment near to city,37284901,Niti,Central Region,Kallang,1.32614,103.8634,Entire home/apt,200,92,0,,,1,358,0,
7162659,"Nice 2+1BR condo next to MRT, Insead, NUH, Sentosa",37512810,Sean,Central Region,Queenstown,1.30423,103.784,Entire home/apt,180,93,9,2018-08-20,0.12,1,21,0,
7227489,Not available,1119168,Sunny,Central Region,Tanglin,1.29407,103.8284,Private room,200,92,0,,,1,0,0,
7250709,"Queensway Cozy Room, Convenient with Nice View! 4",34649530,Prim,Central Region,Queenstown,1.28843,103.80247,Private room,59,92,5,2021-06-20,0.07,5,91,0,
7250803,Lakeside En-suit/Master room.,37964493,Kingsley,West Region,Jurong East,1.33303,103.72607,Private room,66,92,25,2020-09-17,0.34,3,311,0,
7296138,Master bedroom with pool view,31583707,Catherine,Central Region,Geylang,1.31461,103.88467,Private room,50,92,24,2019-11-25,0.30,2,99,0,
7321238,"A Room with  bathroom near NTU, Boon Lay",12083856,Wendy,West Region,Jurong West,1.34265,103.71339,Private room,58,180,34,2021-09-03,0.43,2,295,3,
7441844,Green Space,27072426,WorldQ,North-East Region,Sengkang,1.38536,103.89662,Private room,500,900,5,2017-09-03,0.06,1,0,0,
7466596,Beautiful balinese loft for rent,11463785,Dianne,Central Region,Kallang,1.31519,103.85735,Entire home/apt,100,92,0,,,7,325,0,
7472739,Blue room in cool central shophouse,9234946,Hani,Central Region,Bukit Merah,1.27697,103.83897,Private room,59,93,20,2021-11-19,0.24,1,319,1,
7641522,3-person Bunk/Loft Bed Private Room,8773916,Superb Hostel,Central Region,Rochor,1.30298,103.85774,Private room,90,92,3,2018-12-16,0.05,7,0,0,
7653937,Lavender DoubleBed rmA*2: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.3073,103.86344,Private room,59,92,1,2016-08-05,0.01,100,172,0,
7666349,"Orchid Country Club, Deluxe room 1",40248541,Gopal,North Region,Yishun,1.41142,103.8426,Private room,188,92,7,2021-02-14,0.09,6,120,0,
7667016,1960s Queenbed RmA2 @ lavender bugis,8948251,Joey,Central Region,Kallang,1.30751,103.86163,Private room,59,92,3,2018-01-06,0.04,74,172,0,
7720994,Beautiful Balinese studio for rent,11463785,Dianne,Central Region,Kallang,1.31555,103.85649,Entire home/apt,75,92,3,2017-06-20,0.04,7,325,0,
7765392,Cozy Penthouse Room,11324694,Rainer,Central Region,Kallang,1.31271,103.85702,Private room,61,92,14,2022-05-14,0.17,2,8,2,
7766300,Private room,31212677,Shyam,North-East Region,Punggol,1.39863,103.90624,Private room,55,180,1,2019-07-22,0.03,2,365,0,
7776711,Cozy Low Priced Room in Quiet Convenient Queensway,34649530,Prim,Central Region,Queenstown,1.28872,103.80408,Private room,37,92,0,,,5,90,0,
7875935,"Central Location, Near MRT & Food. Long Term Rent.",12171324,Mal,Central Region,Kallang,1.31372,103.87098,Private room,60,180,10,2017-12-11,0.12,1,358,0,
7905972,Private room in Katong (near town),12422759,Christine,Central Region,Marine Parade,1.30634,103.90207,Private room,88,92,5,2019-09-23,0.06,1,365,0,
7927886,Cosy Japanese Garden Common room,37964493,Kingsley,West Region,Jurong East,1.33433,103.727,Private room,56,92,30,2022-05-15,0.37,3,153,1,
7946472,1960s singlebed *RmA @ lavender bugis.,8948251,Joey,Central Region,Kallang,1.30743,103.86305,Private room,49,92,2,2016-12-28,0.03,74,172,0,
7994039,1960s queenbed Rm*1 @ lavender bugis,8948251,Joey,Central Region,Kallang,1.30928,103.86342,Private room,50,92,2,2016-05-09,0.02,74,172,0,
8004063,Lavender Doublebed rmA* (3min:MRT>CBD:3min),2413412,Kaurus,Central Region,Kallang,1.3075,103.86268,Private room,49,92,8,2018-02-15,0.10,100,172,0,
8007663,Lavender DoubleBed rmA2: 5m walk MRT,2413412,Kaurus,Central Region,Kallang,1.30627,103.86415,Private room,47,92,3,2016-11-17,0.04,100,172,0,
8016113,#Spacious Ensuite@Jurong East [LONG-TERM],1889288,Nascia,West Region,Jurong East,1.34002,103.73706,Private room,60,92,3,2016-09-17,0.04,1,89,0,
8017511,3 bedroom apt beside Kembangan MRT.,22595027,Tiffany,East Region,Bedok,1.32162,103.91466,Entire home/apt,200,92,34,2020-01-19,0.45,1,365,0,
8038199,Seah Loft (Staycation Approved),23336011,Heritage,Central Region,Downtown Core,1.29694,103.85557,Private room,156,1,169,2022-05-05,2.12,55,337,5,S0448
8061522,"Chateau Le Fame near ACS, SCGS, NUS (Bukit Timah)",8715875,Kelvin,Central Region,Tanglin,1.31593,103.82905,Entire home/apt,400,92,21,2021-03-01,0.26,1,73,0,
8111502,Cozy Studio Room in Landed house(8) with services,24496358,Katherine,East Region,Bedok,1.31713,103.91314,Private room,130,92,8,2019-12-09,0.10,38,152,0,
8111607,Superior studio room in house(7) with services,24496358,Katherine,East Region,Bedok,1.31756,103.91254,Private room,130,92,1,2021-08-31,0.10,38,325,1,
8113569,Premium Single Room with services (1),24496358,Katherine,East Region,Bedok,1.31716,103.91232,Private room,90,92,5,2022-03-24,0.08,38,91,2,
8113712,Premium Double Room with services (2),24496358,Katherine,East Region,Bedok,1.31893,103.91257,Private room,100,92,6,2022-03-31,0.12,38,257,1,
8113821,Premium Double Room with services (3),24496358,Katherine,East Region,Bedok,1.31716,103.91259,Private room,100,92,6,2022-01-16,0.08,38,315,2,
8113893,Premium Double Room with services (4),24496358,Katherine,East Region,Bedok,1.31696,103.91394,Private room,100,92,9,2022-03-07,0.12,38,295,3,
8113936,Premium Double Room with services (5),24496358,Katherine,East Region,Bedok,1.31851,103.9123,Private room,100,92,8,2022-05-06,0.11,38,1,2,
8114003,Double En-suite Room & private bathroom (6),24496358,Katherine,East Region,Bedok,1.31855,103.91259,Private room,100,92,13,2022-02-20,0.16,38,265,2,
8176609,Room The Sail Marina Bay Raffle plc,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28039,103.85169,Private room,85,92,1,2016-01-31,0.01,45,364,0,
8180339,Studio The Sail@Marina Bay Sands,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28002,103.85181,Entire home/apt,120,92,0,,,45,333,0,
8180346,The Zen Room,30080617,Eddie,East Region,Tampines,1.3455,103.96045,Private room,45,92,203,2019-06-29,2.48,5,128,0,
8195397,Premium Backpacker 8 Bed Mixed Dorm,43228625,Gfourstation,Central Region,Rochor,1.30389,103.849,Shared room,28,92,131,2020-03-11,1.59,14,233,0,
8196180,Female 4 Bed Dormitory,43228625,Gfourstation,Central Region,Rochor,1.30356,103.84953,Shared room,33,92,25,2020-03-08,0.30,14,233,0,
8196359,Premium Backpacker 4 Bed Mixed Dorm,43228625,Gfourstation,Central Region,Rochor,1.30394,103.85108,Shared room,33,92,3,2019-06-26,0.04,14,233,0,
8196417,Premium Backpacker 6 Bed Mixed Dorm,43228625,Gfourstation,Central Region,Rochor,1.30345,103.84902,Shared room,30,92,40,2020-01-13,0.49,14,233,0,
8200542,Cosy & Quiet Surrounding 3BR Apt,41672668,Michael,Central Region,Geylang,1.31334,103.89381,Entire home/apt,186,92,190,2020-03-12,2.30,1,360,0,
8212166,Studio@ The Sail@Marina Bay (CBD),32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28146,103.85142,Entire home/apt,125,92,1,2016-03-14,0.01,45,364,0,
8212422,Family room for 4 pax,43228625,Gfourstation,Central Region,Rochor,1.3055,103.84889,Shared room,130,92,31,2019-11-16,0.39,14,233,0,
8234618,1 bdrm The Sail@Marina Bay/Full bay,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28202,103.85222,Entire home/apt,151,92,0,,,45,313,0,
8256942,"AmazinMasterBed Room, mins to MRT (2)",28809566,Property,North Region,Sembawang,1.44162,103.82343,Private room,109,92,6,2018-06-29,0.07,5,364,0,
8264717,"Garden of Eden (Near Airport, Expo, SUTD)",42563687,Kathleen,East Region,Tampines,1.34789,103.93969,Entire home/apt,160,92,148,2021-12-19,1.80,1,255,4,
8277151,"kitchen, washer, spacious serviced apartment town",7210103,Thanksgivings,Central Region,River Valley,1.296265,103.840942,Entire home/apt,237,6,184,2022-06-07,2.24,4,355,20,Authorised Serviced Apartment
8343880,Female only 4 Bed Dorm,43228625,Gfourstation,Central Region,Rochor,1.30362,103.84967,Shared room,33,92,6,2019-07-23,0.08,14,233,0,
8345350,Premium Backpacker 8 Bed Mixed Dorm,43228625,Gfourstation,Central Region,Rochor,1.30479,103.85091,Shared room,28,92,80,2019-12-18,1.00,14,233,0,
8345921,Premium Backpacker 2 Bed Mixed Dorm,43228625,Gfourstation,Central Region,Rochor,1.30565,103.84964,Shared room,36,92,8,2019-12-21,0.10,14,233,0,
8355592,6 bed dorms,43228625,Gfourstation,Central Region,Rochor,1.30563,103.85041,Shared room,30,92,13,2020-02-06,0.17,14,233,0,
8380826,"Jurong West Spacious Room (near NTU), renovated",44165891,Vikneswaran,West Region,Jurong West,1.34546,103.70155,Private room,27,183,1,2015-10-28,0.01,1,174,0,
8445747,Lavender Singlebed RmA Heritage windows: 5mwalkMRT,2413412,Kaurus,Central Region,Kallang,1.30803,103.8627,Private room,59,92,1,2016-03-10,0.01,100,356,0,
8492009,Affordable King-size Bedroom!,40345484,Ine,Central Region,Newton,1.31662,103.83582,Private room,120,92,0,,,1,0,0,
8508225,Marina Bay Iconic Luxury 1-Bed Apt,4604183,Sam,Central Region,Downtown Core,1.28172,103.85193,Entire home/apt,250,120,32,2019-01-28,0.39,1,365,0,
8522750,Masters rm 5mins walk Serangoon MRT,44820563,Lorraine,North-East Region,Serangoon,1.35476,103.87241,Private room,60,180,0,,,1,365,0,
8571567,Singapore Multi-unit building,45112161,Jian Hao,East Region,Tampines,1.35329,103.93195,Shared room,119,92,0,,,1,0,0,
8577081,Cosy Room in Novena (Central Area),27680847,Ser,Central Region,Novena,1.32218,103.84192,Private room,90,120,0,,,1,0,0,
8625349,Beary's 9 Bed Ladies Dorm (Per Bed),45368183,Beary Best Hostel,Central Region,Outram,1.28326,103.84468,Hotel room,31,1,8,2020-01-04,0.11,8,0,0,S0246
8626676,Beary's 6 Bed Mixed Dorm (Per Bed),45368183,Beary Best Hostel,Central Region,Outram,1.2852,103.84512,Hotel room,35,1,17,2019-12-12,0.22,8,0,0,S0246
8654132,Beary's 8 Bed Mixed Dorm (Per Bed),45368183,Beary Best Hostel,Central Region,Outram,1.28283,103.84486,Hotel room,32,1,38,2019-12-08,0.47,8,0,0,S0246
8654673,Ladies Only Dorm with Ensuite Bathroom (per bed),45368183,Beary Best Hostel,Central Region,Outram,1.28426,103.84442,Hotel room,35,1,21,2019-12-27,0.26,8,0,0,S0246
8705956,Lux Studio@Marina Bay Singapore,45661681,Betty,Central Region,Downtown Core,1.2802,103.8507,Entire home/apt,211,92,10,2019-09-20,0.13,11,365,0,
8721639,Rare Twin Studios /2rm @MarinaBaySG,45661681,Betty,Central Region,Downtown Core,1.28199,103.85358,Entire home/apt,461,92,20,2020-04-30,0.28,11,365,0,
8727077,Bed and Cereals.,45798265,Kuldip,North-East Region,Ang Mo Kio,1.39021,103.85452,Private room,277,92,0,,,1,0,0,
8800763,Quaint & Chic Soho (Long Stay),46116154,Joyce,Central Region,Marine Parade,1.3072,103.90167,Private room,89,92,215,2018-10-08,2.65,1,0,0,
8890247,Private room- 4 bed (Shared toilet),46515276,Ark,Central Region,Kallang,1.31131,103.87242,Private room,85,365,45,2020-03-03,0.56,12,294,0,
8897560,SINGLE BED CAPSULE IN HOSTEL RM 2,46545593,Meadows,Central Region,Kallang,1.31147,103.86072,Hotel room,24,92,38,2018-06-29,0.47,15,172,0,
8914905,Private Room for 7pax @ Chinatown,8881470,Wink,Central Region,Outram,1.28313,103.84356,Hotel room,441,1,1,2019-03-18,0.03,5,331,0,S0199
8918353,NICE AND COSY ROOM FOR RENT,46639394,21,Central Region,Bukit Timah,1.31807,103.77277,Private room,80,92,0,,,1,365,0,
8957363,Blk 210 Bukit Batok St 21,46815723,Jj,West Region,Bukit Batok,1.34589,103.74904,Entire home/apt,80,366,0,,,1,0,0,
8981490,Beautiful Clean Quiet  Bedroom Near Downtown,37646474,Nancy,West Region,Bukit Batok,1.3518,103.76728,Private room,50,92,0,,,1,273,0,
9016784,Hip Designer Studio @Novena,45661681,Betty,Central Region,Novena,1.32205,103.84122,Private room,127,92,8,2017-08-09,0.10,11,365,0,
9019945,1910s Conservation Shophouse @Bugis,45661681,Betty,Central Region,Downtown Core,1.29673,103.8574,Entire home/apt,259,92,0,,,11,365,0,
9054629,Capsule with River View,46052159,BEAT. Capsule Hostel,Central Region,Downtown Core,1.28535,103.85062,Shared room,51,92,23,2019-11-15,0.29,4,365,0,
9054941,2 Capsules with River View,46052159,BEAT. Capsule Hostel,Central Region,Singapore River,1.28656,103.8482,Shared room,103,92,2,2019-01-31,0.05,4,364,0,
9055103,River View | Queen| RafflesMRT 5min,46052159,BEAT. Capsule Hostel,Central Region,Downtown Core,1.28775,103.85017,Shared room,79,92,26,2019-05-24,0.32,4,364,0,
9105592,Private Room for 2,39205735,Joycelyn,North Region,Yishun,1.42591,103.8495,Private room,80,92,1,2018-12-26,0.02,1,0,0,
9143024,DOUBLE BED IN CAPSULE HOSTEL RM 2,46545593,Meadows,Central Region,Kallang,1.31458,103.85076,Hotel room,47,92,34,2018-08-01,0.43,15,172,0,
9204908,1910s 2bedroom Shophouse-loft@Bugis,45661681,Betty,Central Region,Downtown Core,1.29672,103.8572,Entire home/apt,259,92,0,,,11,365,0,
9207480,Student homestay with teacher,47888110,Derrick,Central Region,Toa Payoh,1.33284,103.87767,Shared room,56,92,0,,,2,0,0,
9216943,Single Master Room Near MRT,47682311,Apple,West Region,Bukit Batok,1.34842,103.74679,Private room,259,92,27,2018-10-17,0.34,4,180,0,
9268058,Private room- 5 bed (Shared toilet),46515276,Ark,Central Region,Kallang,1.30959,103.87369,Private room,105,365,34,2020-02-02,0.44,12,294,0,
9268500,Private room- 6 bed (Shared toilet),46515276,Ark,Central Region,Kallang,1.30975,103.87248,Private room,125,92,8,2020-02-09,0.11,12,294,0,
9268680,Private room- 7 bed (Shared toilet),46515276,Ark,Central Region,Kallang,1.31106,103.87212,Private room,145,92,15,2019-07-20,0.19,12,294,0,
9269260,Private room- 8 bed (Shared toilet),46515276,Ark,Central Region,Kallang,1.31103,103.87422,Private room,165,92,9,2020-02-11,0.12,12,294,0,S0307
9269637,Private room- 8 bed (Privatetoilet),46515276,Ark,Central Region,Kallang,1.31161,103.8741,Private room,200,92,1,2016-05-31,0.01,12,365,0,
9269848,Private room- 7 bed (Privatetoilet),46515276,Ark,Central Region,Kallang,1.30976,103.87371,Private room,165,92,4,2020-02-18,0.07,12,294,0,
9269981,4 Private rooms - 16 bed (extra pax pro-rated),46515276,Ark,Central Region,Kallang,1.31017,103.87419,Private room,300,92,7,2019-11-12,0.09,12,294,0,
9281075,Local homestay,48196619,Jialin,West Region,Jurong West,1.34729,103.72103,Private room,50,180,29,2019-08-28,0.36,1,114,0,
9282668,COMFORTABLE SUITE WITH A VIEW.(2),35065351,Perfect,North Region,Sembawang,1.43965,103.82345,Private room,137,92,0,,,3,365,0,
9283072,PRIVATE  SUITE  FOR  THE  PRIVILEGED  COUPLE.(3),35065351,Perfect,North Region,Sembawang,1.43992,103.82355,Private room,137,92,1,2018-01-14,0.02,3,365,0,
9320962,Sea view room with private bath,25151260,Antonio,East Region,Bedok,1.31036,103.93592,Private room,53,92,95,2021-12-17,1.21,1,311,1,
9351647,Simple common room near MRT,47682311,Apple,West Region,Bukit Batok,1.35165,103.75409,Private room,88,92,8,2018-06-11,0.11,4,365,0,
9397355,Highrise heritage Doublebed Rm (Non-Tourist),8948251,Joey,Central Region,Outram,1.28393,103.84335,Private room,69,92,0,,,74,356,0,
9398808,Tiong Bahru Experience,45955773,Jye,Central Region,Bukit Merah,1.28549,103.83457,Entire home/apt,300,92,0,,,1,365,0,
9416569,Stunning Marina Bay 1 Bdrm Premium,32798595,Expats Housing Provider @ Raffles P,Central Region,Downtown Core,1.28019,103.85334,Private room,130,92,0,,,45,364,0,
9459389,Executive Master bedroom for 2,48400548,Cheryl,North Region,Woodlands,1.449275,103.79026,Private room,100,92,25,2022-01-02,0.31,2,90,1,
9464059,"!Stay in City Center, next to Farrer Park MRT (1)",47866620,Nanda,Central Region,Kallang,1.31689,103.8526,Private room,57,92,109,2022-02-13,1.65,8,273,3,
9476931,Swanky & spacious studio w/ Balcony,4019759,Catherine,North-East Region,Hougang,1.37697,103.90241,Entire home/apt,64,180,19,2017-12-22,0.24,1,1,0,
9480279,Happening Geylang,49139350,Aaron,Central Region,Geylang,1.30999,103.88591,Entire home/apt,178,190,0,,,1,0,0,
9532788,Chinatown: In the Heart of the City,49380207,Ong,Central Region,Outram,1.28276,103.8433,Private room,88,92,206,2020-03-12,2.61,7,364,0,
9584573,Room w Attached Bathroom; 200m to MRT Station,4189855,Thiam Khai,North-East Region,Punggol,1.40529,103.90117,Private room,80,92,12,2021-10-02,0.28,1,0,3,
9635192,Nice and cozzy room without window.,49380207,Ong,Central Region,Outram,1.2832,103.84217,Private room,58,92,188,2020-01-28,2.36,7,365,0,
9637478,Queen | River View | MRT 5min walk!,46052159,BEAT. Capsule Hostel,Central Region,Downtown Core,1.28848,103.84982,Shared room,79,92,5,2019-09-07,0.07,4,0,0,
9659327,*NOW Long/Short: Furnished Room★★★★★Maid Cleaning,11897350,Pat/Linda,West Region,Jurong East,1.33888,103.7365,Private room,50,92,9,2021-03-11,0.13,3,365,0,
9683612,Female only 4 Bed Dorm,43228625,Gfourstation,Central Region,Rochor,1.30362,103.84929,Shared room,29,92,13,2020-01-17,0.17,14,233,0,
9716208,Private Pod in Mix 14 Dorm (1),50158481,Dream Lodge,Central Region,Kallang,1.31166,103.85976,Shared room,42,92,95,2022-04-14,1.20,8,365,3,
9738917,Couple/Double Pod in Mix 14 Dorm,50158481,Dream Lodge,Central Region,Kallang,1.31324,103.85954,Shared room,84,92,4,2019-06-09,0.05,8,365,0,
9739084,Private Family Room for 6,50158481,Dream Lodge,Central Region,Kallang,1.31339,103.86032,Private room,252,92,1,2020-02-08,0.03,8,365,0,
9746208,CityLiving Chinatown,49380207,Ong,Central Region,Outram,1.28488,103.84215,Private room,88,92,157,2021-12-19,2.01,7,181,1,
9828451,"Lovely, cosy room in heart of city!",2594443,May,Central Region,Novena,1.31656,103.83964,Private room,60,92,10,2021-11-10,0.13,1,364,2,
9857050,Entire apt with balcony & pool,31583707,Catherine,Central Region,Geylang,1.31457,103.8865,Entire home/apt,220,92,2,2016-10-25,0.03,2,172,0,
9866651,Private Pod in Mix 14 Dorm (2),50158481,Dream Lodge,Central Region,Kallang,1.31331,103.86044,Shared room,42,92,13,2019-11-23,0.17,8,365,0,
9866904,Pods...right outside the action!,50158481,Dream Lodge,Central Region,Kallang,1.31277,103.86168,Shared room,42,92,26,2020-02-08,0.36,8,365,0,
9866917,Your Private Pod Outside The City (1),50158481,Dream Lodge,Central Region,Kallang,1.31318,103.861,Shared room,42,92,75,2022-04-21,0.97,8,365,6,
9866970,Your Private Pod Outside The City (2),50158481,Dream Lodge,Central Region,Kallang,1.31239,103.85969,Shared room,42,92,15,2022-04-26,0.19,8,365,2,
9866985,Beary's 2 Bed Private Room,45368183,Beary Best Hostel,Central Region,Outram,1.28289,103.84659,Hotel room,100,1,4,2019-01-26,0.08,8,0,0,S0246
9869425,Couple Pods....Right outside the City!,50158481,Dream Lodge,Central Region,Kallang,1.31163,103.85953,Shared room,84,92,6,2017-10-06,0.08,8,365,0,
9875315,LUXURIOUSLY SPACIOUS MASTERSUITE,35065351,Perfect,North Region,Sembawang,1.43873,103.82344,Private room,208,92,0,,,3,365,0,
9887900,"2 bedroom condo, high floor",28895367,Esther Ying,North-East Region,Sengkang,1.39156,103.87852,Entire home/apt,140,92,13,2017-02-19,0.17,1,166,0,
